Id,Subject,Object,Label,Predicted Label,Execution Time (mins)
1,Neil_Patel_(designer),Maria_Mileaf,1,UNSATISFIABLE,0.06719207763671875
4,Kizza_Besigye,Winnie_Byanyima,1,UNSATISFIABLE,0.06608891487121582
5,Mohammad_Amir_Khatami,Fatimeh_Pahlavi,1,1,0.06654548645019531
6,W._Horace_Schmidlapp,Carole_Landis,1,UNSATISFIABLE,0.034564971923828125
7,Anna_Ford,Mark_Boxer,1,UNSATISFIABLE,0.03426814079284668
8,Andrew_Kishino,Vanessa_Marshall,1,UNSATISFIABLE,0.034302711486816406
10,Ronnie_Screwvala,Zarina_Mehta,1,UNSATISFIABLE,0.06648921966552734
11,Piers_Morgan,Celia_Morgan,1,UNSATISFIABLE,0.034819602966308594
12,Geraldine_Brooks_(actress),Budd_Schulberg,1,UNSATISFIABLE,0.03436112403869629
13,Ed_Balls,Yvette_Cooper,1,UNSATISFIABLE,0.03379940986633301
14,Corinne_Griffith,Walter_Morosco,1,UNSATISFIABLE,0.03377032279968262
15,Ali_Hewson,Bono,1,UNSATISFIABLE,0.03341054916381836
16,Julie_Wilson_Nimmo,Greg_Hemphill,1,UNSATISFIABLE,0.0335538387298584
17,Noble_Ellington,Divorce,1,UNSATISFIABLE,0.03362464904785156
18,Anwara_Bahar_Chowdhury,Habibullah_Bahar_Chowdhury,1,UNSATISFIABLE,0.03353619575500488
19,Anne-Marie_Duff,James_McAvoy,1,UNSATISFIABLE,0.03406691551208496
20,Ana_Ligia_Mixco_Sol_de_Saca,Antonio_Saca,1,UNSATISFIABLE,0.03316068649291992
22,Wendy_Williams_(actress),Hugh_David,1,UNSATISFIABLE,0.03381919860839844
23,Kathy_Hilton,Richard_Hilton,1,UNSATISFIABLE,0.034128427505493164
24,Gavin_O'Reilly,Alison_Doody,1,UNSATISFIABLE,0.034166812896728516
29,Kashibai,Bajirao_I,1,UNSATISFIABLE,0.03405165672302246
33,John_Dunwoody,Gwyneth_Dunwoody,1,UNSATISFIABLE,0.03657174110412598
37,Ann_Shulgin,Alexander_Shulgin,1,UNSATISFIABLE,0.0341954231262207
39,Timothy_Adams_(actor),Daisy_Fuentes,1,UNSATISFIABLE,0.03411674499511719
40,Abdel_Fattah_el-Sisi,Entissar_Amer,1,UNSATISFIABLE,0.03466606140136719
41,Barton_Gellman,Dafna_Linzer,1,UNSATISFIABLE,0.03443622589111328
43,Gaby_Dellal,Eric_Fellner,1,UNSATISFIABLE,0.03439736366271973
44,Margaret_Murray_Washington,Booker_T._Washington,1,UNSATISFIABLE,0.03656458854675293
45,Deepa_Mehta,Paul_Saltzman,1,UNSATISFIABLE,0.03390955924987793
46,Patrick_Ryecart,Marsha_Fitzalan,1,UNSATISFIABLE,0.03364229202270508
48,Hope_Goddard_Iselin,C._Oliver_Iselin,1,UNSATISFIABLE,0.03321433067321777
49,Prince_Friso_of_Orange-Nassau,Princess_Mabel_of_Orange-Nassau,1,UNSATISFIABLE,0.033213138580322266
52,Mark_Canton,Wendy_Finerman,1,UNSATISFIABLE,0.03399085998535156
53,Stewart_Farrar,Janet_Farrar,1,UNSATISFIABLE,0.07012796401977539
54,Konstancja_Lubomirska,Kazimierz_Franciszek_Czarnkowski,1,UNSATISFIABLE,0.03447270393371582
55,Ingelger,Adelais_of_Amboise,1,UNSATISFIABLE,0.034555912017822266
56,Dick_Cheney,Lynne_Cheney,1,UNSATISFIABLE,0.034438371658325195
59,William_Friedkin,Lesley-Anne_Down,1,UNSATISFIABLE,0.03374743461608887
60,Nanda_Bayin,Min_Phyu_of_Toungoo,1,UNSATISFIABLE,0.0347752571105957
61,Kimiko_Hahn,Harold_Schechter,1,UNSATISFIABLE,0.06570839881896973
62,Natalia_Gvishiani,Alexei_Gvishiani,1,UNSATISFIABLE,0.03354787826538086
65,Rex_Harrison,Lilli_Palmer,1,UNSATISFIABLE,0.033205509185791016
68,Alexios_I_Komnenos,Irene_Doukaina,1,UNSATISFIABLE,0.06575918197631836
71,Riho_Makise,Nigo,1,UNSATISFIABLE,0.06664919853210449
72,Narges_Mohammadi,Taghi_Rahmani,1,UNSATISFIABLE,0.06653356552124023
73,Andrew_Denton,Jennifer_Byrne,1,UNSATISFIABLE,0.034111976623535156
74,Lesley_Manville,Joe_Dixon_(actor),1,UNSATISFIABLE,0.07001090049743652
76,Barbara_Hutton,Porfirio_Rubirosa,1,UNSATISFIABLE,0.06640791893005371
78,Cynthia_Stone,Jack_Lemmon,1,UNSATISFIABLE,0.06672883033752441
79,Empress_Dowager_Du,Zhao_Hongyin,1,UNSATISFIABLE,0.03565645217895508
80,Anne_de_Noailles,Louise_Boyer,1,UNSATISFIABLE,0.06670188903808594
81,Kunigunde_of_Hohenstaufen,Wenceslaus_I_of_Bohemia,1,UNSATISFIABLE,0.034397125244140625
82,Preben_Kaas,Anne_Mari_Lie,1,UNSATISFIABLE,0.0341944694519043
83,Charles_Rennie_Mackintosh,Margaret_Macdonald_Mackintosh,1,UNSATISFIABLE,0.06632471084594727
84,Julie_Ann_Emery,Kevin_Earley,1,UNSATISFIABLE,0.07059502601623535
85,Shadia,Emad_Hamdy,1,UNSATISFIABLE,0.03416895866394043
86,Claire_Fraser_(character),Jamie_Fraser_(character),1,UNSATISFIABLE,0.06644654273986816
87,Blanche_Oelrichs,Harrison_Tweed,1,UNSATISFIABLE,0.06676149368286133
88,Christiane_Kubrick,Stanley_Kubrick,1,UNSATISFIABLE,0.06655311584472656
89,Princess_Helen_of_Serbia,Prince_John_Constantinovich_of_Russia,1,UNSATISFIABLE,0.03452491760253906
90,Karla_Jensen,Thom_Mathews,1,UNSATISFIABLE,0.03408551216125488
91,Countess_Palatine_Maria_Anna_of_Neuburg,Ferdinand_Maria_Innocenz_of_Bavaria,1,UNSATISFIABLE,0.03412747383117676
92,Jenny_Tseng,Alexander_Fu_Sheng,1,UNSATISFIABLE,0.03367733955383301
93,Elinor_Kershaw,Thomas_H._Ince,1,UNSATISFIABLE,0.0335538387298584
94,Sara_Carbonero,Iker_Casillas,1,UNSATISFIABLE,0.033657073974609375
95,Marilyn_Monroe,Arthur_Miller,1,UNSATISFIABLE,0.03351783752441406
96,Constantia_Grierson,George_Grierson_(printer),1,UNSATISFIABLE,0.03311347961425781
97,Maria_Nagaya,Ivan_IV_of_Russia,1,UNSATISFIABLE,0.032999515533447266
98,Rex_Harrison,Rachel_Roberts_(actress),1,UNSATISFIABLE,0.033977508544921875
101,Mike_Ilitch,Marian_Ilitch,1,UNSATISFIABLE,0.033373355865478516
103,Kangxi_Emperor,Empress_Xiaogongren,1,UNSATISFIABLE,0.033255577087402344
