Id,Subject,Object,Label,Predicted Label,Execution Time (mins)
1,Tom_Brindle_(politician),Jim_Thorn,1,1,2.2728872299194336
2,Ferdinand_Marcos,Fernando_Lopez,1,Killed,30.003426790237427
4,Josefa_Iloilo,Epeli_Nailatikau,1,Killed,30.001766681671143
5,David_G._Burnet,Lorenzo_de_Zavala,1,Killed,30.001789569854736
6,Manny_Mori,Alik_L._Alik,1,1,2.221346378326416
7,Julius_Nyerere,Abeid_Karume,1,1,2.6242904663085938
8,Micheline_Calmy-Rey,Eveline_Widmer-Schlumpf,1,Killed,30.002580404281616
10,Shehbaz_Sharif,Ghaus_Ali_Shah,1,Killed,30.001712799072266
11,Edward_James_Roye,James_Skivring_Smith,1,1,2.271859884262085
12,Ulysses_S._Grant_presidential_administration_scandals,Schuyler_Colfax,1,1,2.3226161003112793
13,Azam_Khan_Swati,Hamid_Khan_(lawyer),1,Killed,30.001898050308228
14,Tony_Benn,Lindsey_German,1,Killed,30.003214359283447
16,Omar_al-Bashir,John_Garang,1,1,4.080819606781006
17,Chea_Sim,Tep_Ngorn,1,1,21.78642702102661
18,Charles_D._B._King,Samuel_Alfred_Ross,1,1,2.9252610206604004
19,Vicente_Ehate_Tomi,Teodoro_Nguema_Obiang_Mangue,1,1,2.528496265411377
21,Mushahid_Hussain_Syed,Dr._Khalid_Ranjha,1,Killed,30.00223708152771
22,Dahir_Riyale_Kahin,Ahmed_Yusuf_Yasin,1,1,2.2777254581451416
23,Upendra_Kant_Aryal,Parmanand_Jha,1,Killed,30.001790761947632
24,Grover_Cleveland,Thomas_A._Hendricks,1,Killed,30.00170135498047
25,Minendra_Rijal,Paramananda_Jha,1,Killed,30.001731157302856
29,David_Addington,Dick_Cheney,1,1,2.2711191177368164
30,Tom_Brindle_(politician),John_Archer_(politician),1,1,2.223120927810669
31,Joseph_James_Cheeseman,William_D._Coleman_(politician),1,1,2.2753233909606934
33,Daniel_arap_Moi,Josephat_Karanja,1,Killed,30.001668453216553
34,A._P._J._Abdul_Kalam,Krishan_Kant,1,Killed,30.005640506744385
35,Joe_Shirley_Jr.,Ben_Shelly,1,1,2.324697494506836
36,Liu_Shaoqi,Soong_Ching-ling,1,1,24.03332209587097
38,Thomas_Atcitty,Milton_Bluehouse_Sr.,1,1,2.3220956325531006
40,Joseph_Saidu_Momoh,Abdulai_Osman_Conteh,1,1,2.3727481365203857
43,Sergei_Bagapsh,Alexander_Ankvab,1,Killed,30.002036809921265
46,Garretson_W._Gibson,Joseph_D._Summerville,1,1,2.7261688709259033
